library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfft,768,200,2000,1.872500
flutter_dspc,FFTStatic.rfftMag,768,200,2000,1.896500
flutter_dspc,RfftPlan.execute,768,200,2000,1.292500
flutter_dspc,RfftPlan.executeSpec,768,200,2000,1.401000
flutter_dspc,FFTStatic.fft,768,200,2000,2.556000
flutter_dspc,CfftPlan.fft,768,200,2000,2.171500
fftea,fftea.realFft,768,200,2000,10.355500
flutter_dspc,FFTStatic.rfft,800,200,2000,1.950500
flutter_dspc,FFTStatic.rfftMag,800,200,2000,2.044000
flutter_dspc,RfftPlan.execute,800,200,2000,1.395500
flutter_dspc,RfftPlan.executeSpec,800,200,2000,1.522500
flutter_dspc,FFTStatic.fft,800,200,2000,2.500000
flutter_dspc,CfftPlan.fft,800,200,2000,2.071500
fftea,fftea.realFft,800,200,2000,12.390500
flutter_dspc,FFTStatic.rfft,810,200,2000,2.336500
flutter_dspc,FFTStatic.rfftMag,810,200,2000,2.400500
flutter_dspc,RfftPlan.execute,810,200,2000,1.490000
flutter_dspc,RfftPlan.executeSpec,810,200,2000,1.601000
flutter_dspc,FFTStatic.fft,810,200,2000,2.747500
flutter_dspc,CfftPlan.fft,810,200,2000,2.089500
fftea,fftea.realFft,810,200,2000,14.783000
flutter_dspc,FFTStatic.rfft,864,200,2000,2.152500
flutter_dspc,FFTStatic.rfftMag,864,200,2000,2.123000
flutter_dspc,RfftPlan.execute,864,200,2000,1.712000
flutter_dspc,RfftPlan.executeSpec,864,200,2000,1.725500
flutter_dspc,FFTStatic.fft,864,200,2000,2.772000
flutter_dspc,CfftPlan.fft,864,200,2000,2.344000
fftea,fftea.realFft,864,200,2000,14.078000
flutter_dspc,FFTStatic.rfft,900,200,2000,2.212000
flutter_dspc,FFTStatic.rfftMag,900,200,2000,2.198500
flutter_dspc,RfftPlan.execute,900,200,2000,1.797000
flutter_dspc,RfftPlan.executeSpec,900,200,2000,1.822500
flutter_dspc,FFTStatic.fft,900,200,2000,3.051500
flutter_dspc,CfftPlan.fft,900,200,2000,2.542500
fftea,fftea.realFft,900,200,2000,16.454500
flutter_dspc,FFTStatic.rfft,960,200,2000,2.442500
flutter_dspc,FFTStatic.rfftMag,960,200,2000,2.381500
flutter_dspc,RfftPlan.execute,960,200,2000,1.812000
flutter_dspc,RfftPlan.executeSpec,960,200,2000,2.012500
